"","StepCount","Algorithm","MazeSize","WallChanges"
"735",140,"Manhattan","Small","Small"
"736",84,"Manhattan","Small","Small"
"737",100,"Manhattan","Small","Small"
"738",146,"Manhattan","Small","Small"
"739",30,"Manhattan","Small","Small"
"740",54,"Manhattan","Small","Small"
"741",40,"Manhattan","Small","Small"
"742",36,"Manhattan","Small","Small"
"743",88,"Manhattan","Small","Small"
"744",50,"Manhattan","Small","Small"
"745",58,"Manhattan","Small","Small"
"746",160,"Manhattan","Small","Small"
"747",78,"Manhattan","Small","Small"
"748",84,"Manhattan","Small","Small"
"749",22,"Manhattan","Small","Small"
"750",152,"Manhattan","Small","Small"
"751",96,"Manhattan","Small","Small"
"752",48,"Manhattan","Small","Small"
"753",50,"Manhattan","Small","Small"
"754",88,"Manhattan","Small","Small"
"755",142,"Manhattan","Small","Small"
"756",86,"Manhattan","Small","Small"
"757",64,"Manhattan","Small","Small"
"758",150,"Manhattan","Small","Small"
"759",108,"Manhattan","Small","Small"
"760",126,"Manhattan","Small","Small"
"761",226,"Manhattan","Small","Small"
"762",82,"Manhattan","Small","Small"
"763",72,"Manhattan","Small","Small"
"764",90,"Manhattan","Small","Small"
"765",28,"Manhattan","Small","Small"
"766",46,"Manhattan","Small","Small"
"767",92,"Manhattan","Small","Small"
"768",32,"Manhattan","Small","Small"
"769",58,"Manhattan","Small","Small"
"770",58,"Manhattan","Small","Small"
"771",82,"Manhattan","Small","Small"
"772",86,"Manhattan","Small","Small"
"773",48,"Manhattan","Small","Small"
"774",132,"Manhattan","Small","Small"
"775",46,"Manhattan","Small","Small"
"776",82,"Manhattan","Small","Small"
"777",64,"Manhattan","Small","Small"
"778",82,"Manhattan","Small","Small"
"779",50,"Manhattan","Small","Small"
"780",36,"Manhattan","Small","Small"
"781",234,"Manhattan","Small","Small"
"782",90,"Manhattan","Small","Small"
"783",84,"Manhattan","Small","Small"
"784",66,"Manhattan","Small","Small"
"785",82,"Manhattan","Small","Small"
"786",32,"Manhattan","Small","Small"
"787",116,"Manhattan","Small","Small"
"788",34,"Manhattan","Small","Small"
"789",62,"Manhattan","Small","Small"
"790",56,"Manhattan","Small","Small"
"791",88,"Manhattan","Small","Small"
"792",142,"Manhattan","Small","Small"
"793",244,"Manhattan","Small","Small"
"794",24,"Manhattan","Small","Small"
"795",44,"Manhattan","Small","Small"
"796",146,"Manhattan","Small","Small"
"797",298,"Manhattan","Small","Small"
"798",212,"Manhattan","Small","Small"
"799",72,"Manhattan","Small","Small"
"800",130,"Manhattan","Small","Small"
"801",44,"Manhattan","Small","Small"
"802",72,"Manhattan","Small","Small"
"803",44,"Manhattan","Small","Small"
"804",98,"Manhattan","Small","Small"
"805",130,"Manhattan","Small","Small"
"806",168,"Manhattan","Small","Small"
"807",262,"Manhattan","Small","Small"
"808",62,"Manhattan","Small","Small"
"809",94,"Manhattan","Small","Small"
"810",116,"Manhattan","Small","Small"
"811",252,"Manhattan","Small","Small"
"812",50,"Manhattan","Small","Small"
"813",106,"Manhattan","Small","Small"
"814",104,"Manhattan","Small","Small"
"815",52,"Manhattan","Small","Small"
"816",132,"Manhattan","Small","Small"
"817",54,"Manhattan","Small","Small"
"818",112,"Manhattan","Small","Small"
"819",50,"Manhattan","Small","Small"
"820",54,"Manhattan","Small","Small"
"821",56,"Manhattan","Small","Small"
"822",34,"Manhattan","Small","Small"
"823",68,"Manhattan","Small","Small"
"824",40,"Manhattan","Small","Small"
"825",134,"Manhattan","Small","Small"
"826",40,"Manhattan","Small","Small"
"827",26,"Manhattan","Small","Small"
"828",50,"Manhattan","Small","Small"
"829",184,"Manhattan","Small","Small"
"830",26,"Manhattan","Small","Small"
"831",122,"Manhattan","Small","Small"
"832",76,"Manhattan","Small","Small"
"833",34,"Manhattan","Small","Small"
"834",84,"Manhattan","Small","Small"
"835",64,"Manhattan","Small","Small"
"836",172,"Manhattan","Small","Small"
"837",102,"Manhattan","Small","Small"
"838",70,"Manhattan","Small","Small"
"839",116,"Manhattan","Small","Small"
"840",156,"Manhattan","Small","Small"
"841",36,"Manhattan","Small","Small"
"842",396,"Manhattan","Small","Small"
"843",162,"Manhattan","Small","Small"
"844",50,"Manhattan","Small","Small"
"845",54,"Manhattan","Small","Small"
"846",70,"Manhattan","Small","Small"
"847",26,"Manhattan","Small","Small"
"848",118,"Manhattan","Small","Small"
"849",54,"Manhattan","Small","Small"
"850",52,"Manhattan","Small","Small"
"851",72,"Manhattan","Small","Small"
"852",112,"Manhattan","Small","Small"
"853",74,"Manhattan","Small","Small"
"854",58,"Manhattan","Small","Small"
"855",42,"Manhattan","Small","Small"
"856",90,"Manhattan","Small","Small"
"857",134,"Manhattan","Small","Small"
"858",152,"Manhattan","Small","Small"
"859",118,"Manhattan","Small","Small"
"860",32,"Manhattan","Small","Small"
"861",40,"Manhattan","Small","Small"
"862",50,"Manhattan","Small","Small"
"863",136,"Manhattan","Small","Small"
"864",34,"Manhattan","Small","Small"
"865",268,"Manhattan","Small","Small"
"866",54,"Manhattan","Small","Small"
"867",110,"Manhattan","Small","Small"
"868",72,"Manhattan","Small","Small"
"869",58,"Manhattan","Small","Small"
"870",166,"Manhattan","Small","Small"
"871",68,"Manhattan","Small","Small"
"872",148,"Manhattan","Small","Small"
"873",60,"Manhattan","Small","Small"
"874",40,"Manhattan","Small","Small"
"875",38,"Manhattan","Small","Small"
"876",58,"Manhattan","Small","Small"
"877",202,"Manhattan","Small","Small"
"878",168,"Manhattan","Small","Small"
"879",92,"Manhattan","Small","Small"
"880",128,"Manhattan","Small","Small"
"881",114,"Manhattan","Small","Small"
"882",94,"Manhattan","Small","Small"
"883",38,"Manhattan","Small","Small"
"884",88,"Manhattan","Small","Small"
"885",136,"Manhattan","Small","Small"
"886",72,"Manhattan","Small","Small"
"887",36,"Manhattan","Small","Small"
"888",92,"Manhattan","Small","Small"
"889",98,"Manhattan","Small","Small"
"890",120,"Manhattan","Small","Small"
"891",46,"Manhattan","Small","Small"
"892",32,"Manhattan","Small","Small"
"893",30,"Manhattan","Small","Small"
"894",66,"Manhattan","Small","Small"
"895",56,"Manhattan","Small","Small"
"896",36,"Manhattan","Small","Small"
"897",128,"Manhattan","Small","Small"
"898",26,"Manhattan","Small","Small"
"899",86,"Manhattan","Small","Small"
"900",68,"Manhattan","Small","Small"
"901",132,"Manhattan","Small","Small"
"902",26,"Manhattan","Small","Small"
"903",114,"Manhattan","Small","Small"
"904",110,"Manhattan","Small","Small"
"905",90,"Manhattan","Small","Small"
"906",46,"Manhattan","Small","Small"
"907",54,"Manhattan","Small","Small"
"908",118,"Manhattan","Small","Small"
"909",36,"Manhattan","Small","Small"
"910",50,"Manhattan","Small","Small"
"911",86,"Manhattan","Small","Small"
"912",44,"Manhattan","Small","Small"
"913",78,"Manhattan","Small","Small"
"914",64,"Manhattan","Small","Small"
"915",128,"Manhattan","Small","Small"
"916",48,"Manhattan","Small","Small"
"917",202,"Manhattan","Small","Small"
"918",84,"Manhattan","Small","Small"
"919",28,"Manhattan","Small","Small"
"920",184,"Manhattan","Small","Small"
"921",180,"Manhattan","Small","Small"
"922",68,"Manhattan","Small","Small"
"923",76,"Manhattan","Small","Small"
"924",100,"Manhattan","Small","Small"
"925",126,"Manhattan","Small","Small"
"926",92,"Manhattan","Small","Small"
"927",66,"Manhattan","Small","Small"
"928",182,"Manhattan","Small","Small"
"929",26,"Manhattan","Small","Small"
"930",24,"Manhattan","Small","Small"
"931",126,"Manhattan","Small","Small"
"932",66,"Manhattan","Small","Small"
"933",68,"Manhattan","Small","Small"
"934",38,"Manhattan","Small","Small"
"935",36,"Manhattan","Small","Small"
"936",66,"Manhattan","Small","Small"
"937",148,"Manhattan","Small","Small"
"938",146,"Manhattan","Small","Small"
"939",52,"Manhattan","Small","Small"
"940",30,"Manhattan","Small","Small"
"941",54,"Manhattan","Small","Small"
"942",44,"Manhattan","Small","Small"
"943",94,"Manhattan","Small","Small"
"944",78,"Manhattan","Small","Small"
"945",54,"Manhattan","Small","Small"
"946",50,"Manhattan","Small","Small"
"947",90,"Manhattan","Small","Small"
"948",38,"Manhattan","Small","Small"
"949",66,"Manhattan","Small","Small"
"950",156,"Manhattan","Small","Small"
"951",72,"Manhattan","Small","Small"
"952",24,"Manhattan","Small","Small"
"953",64,"Manhattan","Small","Small"
"954",72,"Manhattan","Small","Small"
"955",124,"Manhattan","Small","Small"
"956",40,"Manhattan","Small","Small"
"957",90,"Manhattan","Small","Small"
"958",76,"Manhattan","Small","Small"
"959",170,"Manhattan","Small","Small"
"960",188,"Manhattan","Small","Small"
"961",108,"Manhattan","Small","Small"
"962",78,"Manhattan","Small","Small"
"963",122,"Manhattan","Small","Small"
"964",220,"Manhattan","Small","Small"
"965",30,"Manhattan","Small","Small"
"966",164,"Manhattan","Small","Small"
"967",68,"Manhattan","Small","Small"
"968",152,"Manhattan","Small","Small"
"969",80,"Manhattan","Small","Small"
"970",98,"Manhattan","Small","Small"
"971",74,"Manhattan","Small","Small"
"972",58,"Manhattan","Small","Small"
"973",100,"Manhattan","Small","Small"
"974",132,"Manhattan","Small","Small"
"975",36,"Manhattan","Small","Small"
"976",128,"Manhattan","Small","Small"
"977",36,"Manhattan","Small","Small"
"978",128,"Manhattan","Small","Small"
"979",28,"Manhattan","Small","Small"
"980",68,"Manhattan","Small","Small"
"981",132,"Manhattan","Small","Small"
"982",48,"Manhattan","Small","Small"
"983",90,"Manhattan","Small","Small"
"984",50,"Manhattan","Small","Small"
"985",92,"Manhattan","Small","Small"
"986",160,"Manhattan","Small","Small"
"987",88,"Manhattan","Small","Small"
"988",80,"Manhattan","Small","Small"
"989",102,"Manhattan","Small","Small"
"990",30,"Manhattan","Small","Small"
"991",32,"Manhattan","Small","Small"
"992",24,"Manhattan","Small","Small"
"993",160,"Manhattan","Small","Small"
"994",54,"Manhattan","Small","Small"
"995",116,"Manhattan","Small","Small"
"996",186,"Manhattan","Small","Small"
"997",34,"Manhattan","Small","Small"
"998",150,"Manhattan","Small","Small"
"999",286,"Manhattan","Small","Small"
"1000",88,"Manhattan","Small","Small"
"1001",22,"A*","Small","Small"
"1002",22,"A*","Small","Small"
"1003",22,"A*","Small","Small"
"1004",50,"A*","Small","Small"
"1005",20,"A*","Small","Small"
"1006",30,"A*","Small","Small"
"1007",22,"A*","Small","Small"
"1008",30,"A*","Small","Small"
"1009",24,"A*","Small","Small"
"1010",26,"A*","Small","Small"
"1011",20,"A*","Small","Small"
"1012",24,"A*","Small","Small"
"1013",30,"A*","Small","Small"
"1014",22,"A*","Small","Small"
"1015",24,"A*","Small","Small"
"1016",22,"A*","Small","Small"
"1017",20,"A*","Small","Small"
"1018",38,"A*","Small","Small"
"1019",24,"A*","Small","Small"
"1020",36,"A*","Small","Small"
"1021",20,"A*","Small","Small"
"1022",36,"A*","Small","Small"
"1023",24,"A*","Small","Small"
"1024",22,"A*","Small","Small"
"1025",36,"A*","Small","Small"
"1026",20,"A*","Small","Small"
"1027",26,"A*","Small","Small"
"1028",24,"A*","Small","Small"
"1029",54,"A*","Small","Small"
"1030",24,"A*","Small","Small"
"1031",22,"A*","Small","Small"
"1032",26,"A*","Small","Small"
"1033",24,"A*","Small","Small"
"1034",40,"A*","Small","Small"
"1035",18,"A*","Small","Small"
"1036",22,"A*","Small","Small"
"1037",26,"A*","Small","Small"
"1038",26,"A*","Small","Small"
"1039",22,"A*","Small","Small"
"1040",38,"A*","Small","Small"
"1041",26,"A*","Small","Small"
"1042",18,"A*","Small","Small"
"1043",34,"A*","Small","Small"
"1044",34,"A*","Small","Small"
"1045",24,"A*","Small","Small"
"1046",24,"A*","Small","Small"
"1047",26,"A*","Small","Small"
"1048",30,"A*","Small","Small"
"1049",26,"A*","Small","Small"
"1050",26,"A*","Small","Small"
"1051",24,"A*","Small","Small"
"1052",24,"A*","Small","Small"
"1053",28,"A*","Small","Small"
"1054",24,"A*","Small","Small"
"1055",26,"A*","Small","Small"
"1056",20,"A*","Small","Small"
"1057",30,"A*","Small","Small"
"1058",32,"A*","Small","Small"
"1059",28,"A*","Small","Small"
"1060",26,"A*","Small","Small"
"1061",24,"A*","Small","Small"
"1062",20,"A*","Small","Small"
"1063",48,"A*","Small","Small"
"1064",28,"A*","Small","Small"
"1065",40,"A*","Small","Small"
"1066",24,"A*","Small","Small"
"1067",24,"A*","Small","Small"
"1068",30,"A*","Small","Small"
"1069",22,"A*","Small","Small"
"1070",20,"A*","Small","Small"
"1071",26,"A*","Small","Small"
"1072",18,"A*","Small","Small"
"1073",30,"A*","Small","Small"
"1074",50,"A*","Small","Small"
"1075",24,"A*","Small","Small"
"1076",42,"A*","Small","Small"
"1077",22,"A*","Small","Small"
"1078",18,"A*","Small","Small"
"1079",38,"A*","Small","Small"
"1080",48,"A*","Small","Small"
"1081",26,"A*","Small","Small"
"1082",18,"A*","Small","Small"
"1083",22,"A*","Small","Small"
"1084",36,"A*","Small","Small"
"1085",66,"A*","Small","Small"
"1086",18,"A*","Small","Small"
"1087",22,"A*","Small","Small"
"1088",54,"A*","Small","Small"
"1089",22,"A*","Small","Small"
"1090",20,"A*","Small","Small"
"1091",20,"A*","Small","Small"
"1092",38,"A*","Small","Small"
"1093",44,"A*","Small","Small"
"1094",30,"A*","Small","Small"
"1095",36,"A*","Small","Small"
"1096",34,"A*","Small","Small"
"1097",24,"A*","Small","Small"
"1098",24,"A*","Small","Small"
"1099",20,"A*","Small","Small"
"1100",20,"A*","Small","Small"
"1101",26,"A*","Small","Small"
"1102",22,"A*","Small","Small"
"1103",30,"A*","Small","Small"
"1104",22,"A*","Small","Small"
"1105",24,"A*","Small","Small"
"1106",20,"A*","Small","Small"
"1107",20,"A*","Small","Small"
"1108",20,"A*","Small","Small"
"1109",28,"A*","Small","Small"
"1110",34,"A*","Small","Small"
"1111",28,"A*","Small","Small"
"1112",34,"A*","Small","Small"
"1113",26,"A*","Small","Small"
"1114",22,"A*","Small","Small"
"1115",32,"A*","Small","Small"
"1116",28,"A*","Small","Small"
"1117",26,"A*","Small","Small"
"1118",20,"A*","Small","Small"
"1119",26,"A*","Small","Small"
"1120",20,"A*","Small","Small"
"1121",40,"A*","Small","Small"
"1122",50,"A*","Small","Small"
"1123",32,"A*","Small","Small"
"1124",36,"A*","Small","Small"
"1125",20,"A*","Small","Small"
"1126",20,"A*","Small","Small"
"1127",22,"A*","Small","Small"
"1128",36,"A*","Small","Small"
"1129",28,"A*","Small","Small"
"1130",44,"A*","Small","Small"
"1131",26,"A*","Small","Small"
"1132",28,"A*","Small","Small"
"1133",24,"A*","Small","Small"
"1134",26,"A*","Small","Small"
"1135",20,"A*","Small","Small"
"1136",26,"A*","Small","Small"
"1137",34,"A*","Small","Small"
"1138",28,"A*","Small","Small"
"1139",44,"A*","Small","Small"
"1140",24,"A*","Small","Small"
"1141",20,"A*","Small","Small"
"1142",20,"A*","Small","Small"
"1143",42,"A*","Small","Small"
"1144",46,"A*","Small","Small"
"1145",20,"A*","Small","Small"
"1146",28,"A*","Small","Small"
"1147",26,"A*","Small","Small"
"1148",22,"A*","Small","Small"
"1149",30,"A*","Small","Small"
"1150",26,"A*","Small","Small"
"1151",42,"A*","Small","Small"
"1152",18,"A*","Small","Small"
"1153",32,"A*","Small","Small"
"1154",30,"A*","Small","Small"
"1155",26,"A*","Small","Small"
"1156",20,"A*","Small","Small"
"1157",34,"A*","Small","Small"
"1158",22,"A*","Small","Small"
"1159",28,"A*","Small","Small"
"1160",36,"A*","Small","Small"
"1161",18,"A*","Small","Small"
"1162",24,"A*","Small","Small"
"1163",20,"A*","Small","Small"
"1164",26,"A*","Small","Small"
"1165",24,"A*","Small","Small"
"1166",20,"A*","Small","Small"
"1167",24,"A*","Small","Small"
"1168",22,"A*","Small","Small"
"1169",36,"A*","Small","Small"
"1170",24,"A*","Small","Small"
"1171",28,"A*","Small","Small"
"1172",18,"A*","Small","Small"
"1173",52,"A*","Small","Small"
"1174",26,"A*","Small","Small"
"1175",20,"A*","Small","Small"
"1176",22,"A*","Small","Small"
"1177",24,"A*","Small","Small"
"1178",20,"A*","Small","Small"
"1179",24,"A*","Small","Small"
"1180",28,"A*","Small","Small"
"1181",26,"A*","Small","Small"
"1182",36,"A*","Small","Small"
"1183",46,"A*","Small","Small"
"1184",32,"A*","Small","Small"
"1185",22,"A*","Small","Small"
"1186",18,"A*","Small","Small"
"1187",22,"A*","Small","Small"
"1188",26,"A*","Small","Small"
"1189",22,"A*","Small","Small"
"1190",30,"A*","Small","Small"
"1191",28,"A*","Small","Small"
"1192",24,"A*","Small","Small"
"1193",22,"A*","Small","Small"
"1194",58,"A*","Small","Small"
"1195",26,"A*","Small","Small"
"1196",26,"A*","Small","Small"
"1197",18,"A*","Small","Small"
"1198",50,"A*","Small","Small"
"1199",44,"A*","Small","Small"
"1200",18,"A*","Small","Small"
"1201",32,"A*","Small","Small"
"1202",32,"A*","Small","Small"
"1203",36,"A*","Small","Small"
"1204",24,"A*","Small","Small"
"1205",20,"A*","Small","Small"
"1206",28,"A*","Small","Small"
"1207",20,"A*","Small","Small"
"1208",20,"A*","Small","Small"
"1209",28,"A*","Small","Small"
"1210",24,"A*","Small","Small"
"1211",30,"A*","Small","Small"
"1212",24,"A*","Small","Small"
"1213",34,"A*","Small","Small"
"1214",40,"A*","Small","Small"
"1215",46,"A*","Small","Small"
"1216",34,"A*","Small","Small"
"1217",46,"A*","Small","Small"
"1218",24,"A*","Small","Small"
"1219",66,"A*","Small","Small"
"1220",24,"A*","Small","Small"
"1221",36,"A*","Small","Small"
"1222",30,"A*","Small","Small"
"1223",24,"A*","Small","Small"
"1224",22,"A*","Small","Small"
"1225",20,"A*","Small","Small"
"1226",32,"A*","Small","Small"
"1227",40,"A*","Small","Small"
"1228",36,"A*","Small","Small"
"1229",26,"A*","Small","Small"
"1230",18,"A*","Small","Small"
"1231",42,"A*","Small","Small"
"1232",20,"A*","Small","Small"
"1233",24,"A*","Small","Small"
"1234",20,"A*","Small","Small"
"1235",42,"A*","Small","Small"
"1236",26,"A*","Small","Small"
"1237",32,"A*","Small","Small"
"1238",54,"A*","Small","Small"
"1239",30,"A*","Small","Small"
"1240",22,"A*","Small","Small"
"1241",20,"A*","Small","Small"
"1242",22,"A*","Small","Small"
"1243",20,"A*","Small","Small"
"1244",32,"A*","Small","Small"
"1245",28,"A*","Small","Small"
"1246",34,"A*","Small","Small"
"1247",26,"A*","Small","Small"
"1248",34,"A*","Small","Small"
